name,smiles,count
CC(C)(C)OC(=O)N1CC(O[Si](C)(C)C(C)(C)C)CC1CCNC(=O)OCc1ccccc1,CC(C)(C)OC(=O)N1CC(O[Si](C)(C)C(C)(C)C)CC1CCNC(=O)OCc1ccccc1,33
Cc1ccc(C(F)(F)F)c(Cl)c1,Cc1ccc(C(F)(F)F)c(Cl)c1,12
CCCC/C(=C\c1ccc(OC2CCCCC2)c(Br)c1)[N+](=O)[O-],CCCC/C(=C\c1ccc(OC2CCCCC2)c(Br)c1)[N+](=O)[O-],23
NCCc1c(Cl)ncnc1N[C@H]1CCc2ccccc21,NCCc1c(Cl)ncnc1N[C@H]1CCc2ccccc21,20
NCc1cccc(C(F)(F)F)c1,NCc1cccc(C(F)(F)F)c1,12
CCCS(=O)(=O)Cl,CCCS(=O)(=O)Cl,7
O=c1c2ccc[nH]c-2nc2cnccc2/c1=N/O,O=c1c2ccc[nH]c-2nc2cnccc2/c1=N/O,18
Cc1cc(C)cc(CC(NC2=NCCS2)c2cccc3c2CCCC3)c1,Cc1cc(C)cc(CC(NC2=NCCS2)c2cccc3c2CCCC3)c1,26
CC(C)(C)OC(=O)N1CC=CC(=O)C1,CC(C)(C)OC(=O)N1CC=CC(=O)C1,14
CC(C)(C)OC(=O)N1CC[C@@H](Nc2ccc(C#N)cn2)C1,CC(C)(C)OC(=O)N1CC[C@@H](Nc2ccc(C#N)cn2)C1,21
CC1(C)CC(c2cccc([N+](=O)[O-])c2)Nc2ccc(C(F)(F)F)cc21,CC1(C)CC(c2cccc([N+](=O)[O-])c2)Nc2ccc(C(F)(F)F)cc21,25
Brc1cc(CN2CCCCC2)ns1,Brc1cc(CN2CCCCC2)ns1,13
CC(C)(C(=O)OCc1ccccc1)c1cc2cc([N+](=O)[O-])c(F)cc2[nH]1,CC(C)(C(=O)OCc1ccccc1)c1cc2cc([N+](=O)[O-])c(F)cc2[nH]1,26
Cc1c(Cl)ncnc1Cl,Cc1c(Cl)ncnc1Cl,9
C[C@@H](N)C(=O)OC(C)(C)C~Cl,C[C@@H](N)C(=O)OC(C)(C)C~Cl,11
Fc1cc(CBr)cc(C(F)(F)F)c1,Fc1cc(CBr)cc(C(F)(F)F)c1,13
CCNC(=O)Nc1nc2cc(Br)cc(-c3ccccn3)c2s1,CCNC(=O)Nc1nc2cc(Br)cc(-c3ccccn3)c2s1,22
CC(C)OC(=O)N1CCC(N)CC1,CC(C)OC(=O)N1CCC(N)CC1,13
Nc1cc(Br)ccn1,Nc1cc(Br)ccn1,8
CCOC(=O)c1cnn(C)c1C(=O)O,CCOC(=O)c1cnn(C)c1C(=O)O,14
CCOC(=O)C(C)(C)CCCCC(C)(Br)c1ccccc1Cl,CCOC(=O)C(C)(C)CCCCC(C)(Br)c1ccccc1Cl,22
COC(=O)c1cccc([N+](=O)[O-])c1C(=O)OC,COC(=O)c1cccc([N+](=O)[O-])c1C(=O)OC,17
Nc1cc(I)cc(I)c1,Nc1cc(I)cc(I)c1,9
CC(C)N1CCN(c2ccc(-c3ccc(C#N)cc3)nn2)CC1,CC(C)N1CCN(c2ccc(-c3ccc(C#N)cc3)nn2)CC1,23
CC1(C)COC(=Nc2ccc([N+](=O)[O-])cc2)N1,CC1(C)COC(=Nc2ccc([N+](=O)[O-])cc2)N1,17
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(CC(=O)O)N2,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(CC(=O)O)N2,21
Cc1ccccc1-c1ccc(C(=O)O)cc1C(F)(F)F,Cc1ccccc1-c1ccc(C(=O)O)cc1C(F)(F)F,20
COC(=O)c1ccc2cc[nH]c2c1,COC(=O)c1ccc2cc[nH]c2c1,13
Oc1ccc(-c2ccc(-c3cc4c(c5ccccc35)C=CC(c3ccccc3)(c3ccc(F)cc3)O4)cc2)cc1,Oc1ccc(-c2ccc(-c3cc4c(c5ccccc35)C=CC(c3ccccc3)(c3ccc(F)cc3)O4)cc2)cc1,40
O=C(O)C1CCN(C(=O)C2CC2)CC1,O=C(O)C1CCN(C(=O)C2CC2)CC1,14
O=C1N[C@H]2c3ccccc3C[C@@H]12,O=C1N[C@H]2c3ccccc3C[C@@H]12,12
COC(=O)[C@H]1CC[C@H](Oc2ccc(C(=O)OC(C)(C)C)cc2)CC1,COC(=O)[C@H]1CC[C@H](Oc2ccc(C(=O)OC(C)(C)C)cc2)CC1,24
NC1CCN(Cc2cc(F)c(F)c(F)c2)CC1,NC1CCN(Cc2cc(F)c(F)c(F)c2)CC1,17
O=S([O-])[O-]~[Na+]~[Na+],O=S([O-])[O-]~[Na+]~[Na+],6
CO[C@H]1O[C@](C)(COCc2ccc(Cl)cc2Cl)[C@@H](OCc2ccc(Cl)cc2Cl)[C@@]1(C)O,CO[C@H]1O[C@](C)(COCc2ccc(Cl)cc2Cl)[C@@H](OCc2ccc(Cl)cc2Cl)[C@@]1(C)O,31
C[Mg+]~[Br-],C[Mg+]~[Br-],3
CC(C)C(N)=S,CC(C)C(N)=S,6
Cc1ncoc1C(=O)NCc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,Cc1ncoc1C(=O)NCc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,29
CCOC(=O)c1csc(C2CCNCC2)n1,CCOC(=O)c1csc(C2CCNCC2)n1,16
Brc1ccc(N2CCNCC2)nc1,Brc1ccc(N2CCNCC2)nc1,13
COc1ccc2c(c1)C(Cc1ccc(Cl)c(Cl)c1)C(=O)CC2,COc1ccc2c(c1)C(Cc1ccc(Cl)c(Cl)c1)C(=O)CC2,22
CCC(=O)c1ccc(C(F)(F)F)nc1Nc1ccccc1,CCC(=O)c1ccc(C(F)(F)F)nc1Nc1ccccc1,21
CC(C)c1ccccc1O,CC(C)c1ccccc1O,10
Nc1cccc(F)c1Br,Nc1cccc(F)c1Br,9
CON(C)C(=O)c1cc(N)cc(S(F)(F)(F)(F)F)c1,CON(C)C(=O)c1cc(N)cc(S(F)(F)(F)(F)F)c1,19
CC(C)(C)OC(=O)N1CCc2cccc(C(=O)NC3(C(=O)O)Cc4ccccc4C3)c2C1,CC(C)(C)OC(=O)N1CCc2cccc(C(=O)NC3(C(=O)O)Cc4ccccc4C3)c2C1,32
CC(C)=O~O,CC(C)=O~O,5
COC(=O)c1cc(N)ccc1Oc1cccc(NC(=O)c2cccc(C(C)(C)C#N)c2)c1,COC(=O)c1cc(N)ccc1Oc1cccc(NC(=O)c2cccc(C(C)(C)C#N)c2)c1,32
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,25
C#CCCO,C#CCCO,5
CCOC(=O)CC(=O)Nc1ncc(Br)cc1S(N)(=O)=O,CCOC(=O)CC(=O)Nc1ncc(Br)cc1S(N)(=O)=O,20
COC(=O)C1=CC2=NC(N)=NC(=O)C2C=C1,COC(=O)C1=CC2=NC(N)=NC(=O)C2C=C1,16
CC1(C)OB(c2ccc(OCCN3CCOCC3)cc2)OC1(C)C,CC1(C)OB(c2ccc(OCCN3CCOCC3)cc2)OC1(C)C,24
CC1(C)OB(c2cnn(C3CCNCC3)c2)OC1(C)C~Cl,CC1(C)OB(c2cnn(C3CCNCC3)c2)OC1(C)C~Cl,21
CC(C)(C#N)c1cccc(C(=O)Nc2cccc(Oc3ccc(N)cc3C#N)c2)c1,CC(C)(C#N)c1cccc(C(=O)Nc2cccc(Oc3ccc(N)cc3C#N)c2)c1,30
O=C(O)c1cccnc1-n1cc(F)c(-c2ccccc2)n1,O=C(O)c1cccnc1-n1cc(F)c(-c2ccccc2)n1,21
CC(C)CC1CC(C#CC(=O)C(CCO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)CC(=O)OC(C)(C)C)C1,CC(C)CC1CC(C#CC(=O)C(CCO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)CC(=O)OC(C)(C)C)C1,41
COc1cc2nc(N)c(Cl)nc2cc1OC,COc1cc2nc(N)c(Cl)nc2cc1OC,16
CC(C)(C)OC(=O)n1ccc(CCCC(=O)O)n1,CC(C)(C)OC(=O)n1ccc(CCCC(=O)O)n1,18
O=Cc1cccc(F)c1F,O=Cc1cccc(F)c1F,10
CC(C)(C)[Si](C)(C)Oc1ccc(Br)c2ccccc12,CC(C)(C)[Si](C)(C)Oc1ccc(Br)c2ccccc12,19
CC1(C)OCC(CO)(NC(=O)C(C)(C)C)CO1,CC1(C)OCC(CO)(NC(=O)C(C)(C)C)CO1,17
CC(C)c1ccc(-c2cccnc2N)cc1,CC(C)c1ccc(-c2cccnc2N)cc1,16
COc1ccc(SC)c(C)c1,COc1ccc(SC)c(C)c1,11
COC(=O)c1cc([N+](=O)[O-])c(N)c(Cl)c1F,COC(=O)c1cc([N+](=O)[O-])c(N)c(Cl)c1F,16
c1ccc(Oc2ccccc2)cc1,c1ccc(Oc2ccccc2)cc1,13
O=C(O)c1nc(-c2ccccc2)sc1CCC1OCCO1,O=C(O)c1nc(-c2ccccc2)sc1CCC1OCCO1,21
CCNC(=O)NC(=O)C(C#N)C(C)C,CCNC(=O)NC(=O)C(C#N)C(C)C,14
CC1(C)OB(c2cc(F)c(C(F)(F)F)c(F)c2)OC1(C)C,CC1(C)OB(c2cc(F)c(C(F)(F)F)c(F)c2)OC1(C)C,21
O=S(=O)(N(c1ccccn1)S(=O)(=O)C(F)(F)F)C(F)(F)F,O=S(=O)(N(c1ccccn1)S(=O)(=O)C(F)(F)F)C(F)(F)F,21
Cc1ccc(/N=C/c2cccc([N+](=O)[O-])c2)cc1,Cc1ccc(/N=C/c2cccc([N+](=O)[O-])c2)cc1,18
CCN(Cc1ccccc1)CC1OCc2ccc(S(C)(=O)=O)cc2O1,CCN(Cc1ccccc1)CC1OCc2ccc(S(C)(=O)=O)cc2O1,25
CC(C)(C)OC(=O)N1CCC(CN)CC1,CC(C)(C)OC(=O)N1CCC(CN)CC1,15
NCc1ccc(N)cc1,NCc1ccc(N)cc1,9
CC(C)(C)OC(=O)NCc1cccc(CNCc2ccc(-c3ccc(F)cc3)cc2)c1,CC(C)(C)OC(=O)NCc1cccc(CNCc2ccc(-c3ccc(F)cc3)cc2)c1,31
COC(=O)CC1CCC2(CC1)OCCO2,COC(=O)CC1CCC2(CC1)OCCO2,15
O=C(Cc1ccc(-c2ccccc2)cc1)NCc1cccc(OCc2ccccc2)c1,O=C(Cc1ccc(-c2ccccc2)cc1)NCc1cccc(OCc2ccccc2)c1,31
Cc1ccc2c(c1)nc(N)c1ncc(CCc3ccc(OC4CCCC4)cc3)cc12,Cc1ccc2c(c1)nc(N)c1ncc(CCc3ccc(OC4CCCC4)cc3)cc12,30
C=CC1(O)c2cc(Br)ccc2Oc2ccc(I)cc21,C=CC1(O)c2cc(Br)ccc2Oc2ccc(I)cc21,19
CCOC(=O)C1CC2(CCC(O[Si](C)(C)C(C)(C)C)CC2)CN1,CCOC(=O)C1CC2(CCC(O[Si](C)(C)C(C)(C)C)CC2)CN1,23
Nc1ccc(Cl)cc1C1=CCN(Cc2ccccc2)CC1,Nc1ccc(Cl)cc1C1=CCN(Cc2ccccc2)CC1,21
O=C(N[C@H]1Cc2ccc(Cn3cc(CO)c(C(F)(F)F)n3)cc2C1)OCc1ccccc1,O=C(N[C@H]1Cc2ccc(Cn3cc(CO)c(C(F)(F)F)n3)cc2C1)OCc1ccccc1,32
CCOC(=O)CC(=O)c1cccc(C(=O)OC)n1,CCOC(=O)CC(=O)c1cccc(C(=O)OC)n1,18
Cc1sc2cnccc2c1[N+](=O)[O-],Cc1sc2cnccc2c1[N+](=O)[O-],13
CC(C)C#N,CC(C)C#N,5
O~O~O~O~O~O~O~O~O~O~O=S(=O)([O-])[O-]~[Na+]~[Na+],O=S([O-])(=O~O~O~O~O~O~O~O~O~O~O)[O-]~[Na+]~[Na+],17
O=C(NCCCCCC(=O)N1CC(O)CC1CO)OCc1ccccc1,O=C(NCCCCCC(=O)N1CC(O)CC1CO)OCc1ccccc1,26
Clc1ccc(OCC2=CCN(Cc3ccccc3)CC2)c(I)c1,Clc1ccc(OCC2=CCN(Cc3ccccc3)CC2)c(I)c1,23
C=CC1CC1(NC(=O)C1CC(OC(=O)c2ccc([N+](=O)[O-])cc2)CN1C(=O)OC(C)(C)C)C(=O)OCC,C=CC1CC1(NC(=O)C1CC(OC(=O)c2ccc([N+](=O)[O-])cc2)CN1C(=O)OC(C)(C)C)C(=O)OCC,37
Oc1ccc(-c2ccc(Br)cc2)cc1C12CC3CC(CC(C3)C1)C2,Oc1ccc(-c2ccc(Br)cc2)cc1C12CC3CC(CC(C3)C1)C2,24
Br~NCCBr,BrCCN~Br,5
CC(C)(C)OC(=O)NC/C=C(/F)CBr,CC(C)(C)OC(=O)NC/C=C(/F)CBr,14
CC1(C)OCC(CC(=O)c2c(Cl)nc(N)nc2Cl)O1,CC1(C)OCC(CC(=O)c2c(Cl)nc(N)nc2Cl)O1,19
CC(C)(C)OC(=O)N(c1nc(Br)cn2c(C=O)cnc12)C1CC1,CC(C)(C)OC(=O)N(c1nc(Br)cn2c(C=O)cnc12)C1CC1,23
O[Pd]O,O[Pd]O,3
CC1(c2ccc(Cl)c(C(F)(F)F)c2)CC(CO)CCC1O,CC1(c2ccc(Cl)c(C(F)(F)F)c2)CC(CO)CCC1O,21
FC(F)(F)c1c(-c2ccccc2)noc1-c1nc(-c2ccc(C3CO3)cc2)no1,FC(F)(F)c1c(-c2ccccc2)noc1-c1nc(-c2ccc(C3CO3)cc2)no1,29
CC(C)Oc1ccc(B(O)O)cc1,CC(C)Oc1ccc(B(O)O)cc1,13
COC(=O)[C@@H](NC(=O)c1nc(-c2ccccc2)n2c1CN(C(=O)OC(C)(C)C)CC2)C(C)(C)C,COC(=O)[C@@H](NC(=O)c1nc(-c2ccccc2)n2c1CN(C(=O)OC(C)(C)C)CC2)C(C)(C)C,34
CCOC(=O)c1c(OS(=O)(=O)C(F)(F)F)nc2cc(C(F)(F)F)ccc2c1C,CCOC(=O)c1c(OS(=O)(=O)C(F)(F)F)nc2cc(C(F)(F)F)ccc2c1C,28
O=S(=O)(Cl)c1cc(Cl)cc(Cl)c1O,O=S(=O)(Cl)c1cc(Cl)cc(Cl)c1O,13
CN(C)CC1CC(F)(F)C1,CN(C)CC1CC(F)(F)C1,10
COC(=O)c1ccc(O)cc1,COC(=O)c1ccc(O)cc1,11
Cc1cc(Oc2ccc(S(C)(=O)=O)nc2)cc2cc(C3=NCC(CC(=O)O)S3)[nH]c12,Cc1cc(Oc2ccc(S(C)(=O)=O)nc2)cc2cc(C3=NCC(CC(=O)O)S3)[nH]c12,30
CCCOC(=O)c1ccccc1O,CCCOC(=O)c1ccccc1O,13
CC(C)(CCCCC(CO)CCCCC(C)(C)C(=O)O)C(=O)O,CC(C)(CCCCC(CO)CCCCC(C)(C)C(=O)O)C(=O)O,23
CC(C)(O)CCOS(=O)(=O)c1ccccc1C(F)(F)F,CC(C)(O)CCOS(=O)(=O)c1ccccc1C(F)(F)F,20
C/C=C/C=O,C/C=C/C=O,5
COc1ncc(Cl)c(C)c1[Mg]Cl,COc1ncc(Cl)c(C)c1[Mg]Cl,12
CCC(c1ccc(C(F)(F)F)nc1)S([O-])=NC#N,CCC(c1ccc(C(F)(F)F)nc1)S([O-])=NC#N,18
CC(C)(C)OC(=O)N1CC(C#N)CC1c1ncc(-c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)[nH]1,CC(C)(C)OC(=O)N1CC(C#N)CC1c1ncc(-c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)[nH]1,34
[AlH+2]~[CH2-]C(C)C~[CH2-]C(C)C,CC(C)[CH2-]~CC(C)[CH2-]~[AlH+2],9
CC1(c2cc3cc(Cl)ncc3[nH]2)CC1,CC1(c2cc3cc(Cl)ncc3[nH]2)CC1,14
CCOc1ccc(-c2cn3cc(I)ccc3n2)cc1,CCOc1ccc(-c2cn3cc(I)ccc3n2)cc1,19
CNCC(c1ccc(Cl)cc1)c1ccc(Br)cc1,CNCC(c1ccc(Cl)cc1)c1ccc(Br)cc1,18
COC(CNC(=O)c1cc([N+](=O)[O-])ccc1Cl)OC,COC(CNC(=O)c1cc([N+](=O)[O-])ccc1Cl)OC,19
OCC1CCCCC1,OCC1CCCCC1,8
CC1(C)CCc2ccc(Cl)cc21,CC1(C)CCc2ccc(Cl)cc21,12
CN(C)C(=O)C1=NOC(c2c(F)cccc2F)C1,CN(C)C(=O)C1=NOC(c2c(F)cccc2F)C1,18
Cc1c(C(Nc2ccc(C(=O)N(C)CCC(=O)O)cc2)C2CCCC2)oc2ccc(F)cc12,Cc1c(C(Nc2ccc(C(=O)N(C)CCC(=O)O)cc2)C2CCCC2)oc2ccc(F)cc12,33
CC(=O)Oc1ccc2c(CCl)coc2c1,CC(=O)Oc1ccc2c(CCl)coc2c1,15
O=Cc1c(OC(F)F)ccc(F)c1Cl,O=Cc1c(OC(F)F)ccc(F)c1Cl,14
COc1ccc(S(=O)(=O)Cl)cc1,COc1ccc(S(=O)(=O)Cl)cc1,12
CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3cc(F)ccc3F)c2)c(-c2ccnc(Cl)n2)s1,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3cc(F)ccc3F)c2)c(-c2ccnc(Cl)n2)s1,34
COC(=O)C1COC(c2ccc(NC(=O)OCc3ccccc3)c(C)c2)=N1,COC(=O)C1COC(c2ccc(NC(=O)OCc3ccccc3)c(C)c2)=N1,27
COCC(=O)C(=NNc1ccc(I)cc1F)C(=O)OC,COCC(=O)C(=NNc1ccc(I)cc1F)C(=O)OC,20
COCC1(C(=O)OC)CCN(C(=O)OC(C)(C)C)C1,COCC1(C(=O)OC)CCN(C(=O)OC(C)(C)C)C1,19
CCOC(=O)c1c(C)cccc1O,CCOC(=O)c1c(C)cccc1O,13
Nc1ncccc1CCc1ccc(Br)cc1,Nc1ncccc1CCc1ccc(Br)cc1,16
O=C(O)c1cccc(CSCCc2ccccc2)c1,O=C(O)c1cccc(CSCCc2ccccc2)c1,19
COCc1ccc(C(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)c(N)c1,COCc1ccc(C(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)c(N)c1,25
CC(C)(C)OC(=O)N1CCC2(CC2)C(O)C1,CC(C)(C)OC(=O)N1CCC2(CC2)C(O)C1,16
Clc1cccc([Mg]Br)c1,Clc1cccc([Mg]Br)c1,9
CNc1ccccc1[N+](=O)[O-],CNc1ccccc1[N+](=O)[O-],11
Cl~O=C(O)C1CNC1,OC(=O~Cl)C1CNC1,8
O=C(O)c1cnc2ccccn12,O=C(O)c1cnc2ccccn12,12
COC(=O)C(NC(=O)OCc1ccccc1)=C1CCC2(CC1)OCCO2,COC(=O)C(NC(=O)OCc1ccccc1)=C1CCC2(CC1)OCCO2,26
COC(=O)C1CCNC(Cc2ccccc2C(F)(F)F)C1,COC(=O)C1CCNC(Cc2ccccc2C(F)(F)F)C1,21
c1ccc(N2CCN(c3nc(N4CCOCC4)cc(N4CCOCC4)n3)CC2)cc1,c1ccc(N2CCN(c3nc(N4CCOCC4)cc(N4CCOCC4)n3)CC2)cc1,30
Nc1c(Br)ccc(Br)c1N,Nc1c(Br)ccc(Br)c1N,10
Cl~Cl~NCCSSCCN,NCCSSCCN~Cl~Cl,10
COC[C@H](C)Oc1cc(Br)cc(OC)c1,COC[C@H](C)Oc1cc(Br)cc(OC)c1,15
CC(C)(C)OC(=O)N1CCN(C2CC2)CC1,CC(C)(C)OC(=O)N1CCN(C2CC2)CC1,16
CC(=O)[O-]~O~O~O~[Na+],CC(=O)[O-]~O~O~O~[Na+],8
C=Cc1nc(OCC)n(Cc2ccc(-c3ccccc3C(=O)OC(C)(C)C)cc2F)c1C=NO,C=Cc1nc(OCC)n(Cc2ccc(-c3ccccc3C(=O)OC(C)(C)C)cc2F)c1C=NO,34
CCOC(=O)CCC(=O)C1CC1,CCOC(=O)CCC(=O)C1CC1,12
CC(CN)c1c[nH]c2ccccc12,CC(CN)c1c[nH]c2ccccc12,13
CCc1cc(C(=O)O)cc(C)c1CCC(=O)OC(C)(C)C,CCc1cc(C(=O)O)cc(C)c1CCC(=O)OC(C)(C)C,21
COc1ccccc1-c1ccc(C(=O)OC(C)(C)C)c([N+](=O)[O-])c1,COc1ccccc1-c1ccc(C(=O)OC(C)(C)C)c([N+](=O)[O-])c1,24
CCOC(=O)CC(=O)c1ccncn1,CCOC(=O)CC(=O)c1ccncn1,14
O=S(=O)(Cl)c1ccccc1,O=S(=O)(Cl)c1ccccc1,10
OCCCC1CCCCN1,OCCCC1CCCCN1,10
O=C(O)c1cccnc1CN1C(=O)C2(COc3cc4c(cc32)OCCO4)c2ccccc21,O=C(O)c1cccnc1CN1C(=O)C2(COc3cc4c(cc32)OCCO4)c2ccccc21,32
Cc1noc(C)c1Cn1cc(-n2c(=O)[nH]n(Cc3ccccc3)c2=O)cn1,Cc1noc(C)c1Cn1cc(-n2c(=O)[nH]n(Cc3ccccc3)c2=O)cn1,27
CC(C)(C)[Si](C)(C)OC[C@H]1O[C@@H](n2cc(C#CCNC(=O)C(F)(F)F)c(NC(=O)c3ccccc3)nc2=O)C[C@@H]1O,CC(C)(C)[Si](C)(C)OC[C@H]1O[C@@H](n2cc(C#CCNC(=O)C(F)(F)F)c(NC(=O)c3ccccc3)nc2=O)C[C@@H]1O,41
O=S(=O)([O-])[O-]~[Cu+2],O=S(=O)([O-])[O-]~[Cu+2],6
Cc1ccc(S(=O)(=O)n2ccc3nc(CNC(=S)[C@@H]4CN(C(=O)OC(C)(C)C)CC[C@@H]4C)cnc32)cc1,Cc1ccc(S(=O)(=O)n2ccc3nc(CNC(=S)[C@@H]4CN(C(=O)OC(C)(C)C)CC[C@@H]4C)cnc32)cc1,37
OB(O)c1cccnc1,OB(O)c1cccnc1,9
CC(C)(C)[PH+](C(C)(C)C)C(C)(C)C~F[B-](F)(F)F,CC(C)(C)[PH+](C(C)(C)C)C(C)(C)C~F[B-](F)(F)F,18
COC(=O)c1ccc(O)c(C#N)c1,COC(=O)c1ccc(O)c(C#N)c1,13
Nc1ncnc2c1c(I)nn2-c1ccc([N+](=O)[O-])cn1,Nc1ncnc2c1c(I)nn2-c1ccc([N+](=O)[O-])cn1,20
CC1(c2cccc(Br)c2)COCC(=O)N1,CC1(c2cccc(Br)c2)COCC(=O)N1,15
CC(=O)c1nc(Cl)ccc1OCc1ccccc1,CC(=O)c1nc(Cl)ccc1OCc1ccccc1,18
O=C1CCn2c1cc1cc(OCc3ccccc3)ccc12,O=C1CCn2c1cc1cc(OCc3ccccc3)ccc12,21
Cc1cc(C)c(N)nn1,Cc1cc(C)c(N)nn1,9
COc1sc2[nH]c(=O)n(CCc3ccccc3)c(=O)c2c1C,COc1sc2[nH]c(=O)n(CCc3ccccc3)c(=O)c2c1C,22
CC1(C)CC(C2CC(=O)c3cc(Br)ccc3O2)CCO1,CC1(C)CC(C2CC(=O)c3cc(Br)ccc3O2)CCO1,20
CC(C)(C)OC(=O)N1CC(F)(F)CC1c1ncc(-c2ccc(C#C[Si](C)(C)C)cc2)[nH]1,CC(C)(C)OC(=O)N1CC(F)(F)CC1c1ncc(-c2ccc(C#C[Si](C)(C)C)cc2)[nH]1,31
CCOC(=O)/C=C/c1cc(F)c(O)c(F)c1,CCOC(=O)/C=C/c1cc(F)c(O)c(F)c1,16
O=C([O-])CN(CCN(CC(=O)O)CC(=O)O)CC(=O)[O-]~[Na+]~[Na+],O=C([O-])CN(CCN(CC(=O)O)CC(=O)O)CC(=O)[O-]~[Na+]~[Na+],22
OB(O)c1ccc(CBr)cc1,OB(O)c1ccc(CBr)cc1,11
COC(=O)c1ccc(-c2nc3cc(C#N)cc(Br)c3o2)cc1,COC(=O)c1ccc(-c2nc3cc(C#N)cc(Br)c3o2)cc1,22
COc1ccc(CC#N)cc1Cl,COc1ccc(CC#N)cc1Cl,12
CC(C)(C)ON=O,CC(C)(C)ON=O,7
C=C(CCCl)CC(c1ccc(F)cc1)c1nc(Nc2ccc(-n3ncnc3C)c(F)c2)n[nH]1,C=C(CCCl)CC(c1ccc(F)cc1)c1nc(Nc2ccc(-n3ncnc3C)c(F)c2)n[nH]1,33
CC(C)(C)OC(=O)N1CCc2cc(-c3csc4ccnc(N)c34)ccc21,CC(C)(C)OC(=O)N1CCc2cc(-c3csc4ccnc(N)c34)ccc21,26
COc1ccc(B(O)O)c(C=O)c1,COc1ccc(B(O)O)c(C=O)c1,13
CCCCCCOc1ccc([C@H]2CC[C@H](CO)CC2)c(F)c1F,CCCCCCOc1ccc([C@H]2CC[C@H](CO)CC2)c(F)c1F,23
Cc1ccc([N+](=O)[O-])cc1N,Cc1ccc([N+](=O)[O-])cc1N,11
COC(=O)c1cc(N2CCOCC2)cc(N)c1[N+](=O)[O-],COC(=O)c1cc(N2CCOCC2)cc(N)c1[N+](=O)[O-],20
CC(C)(C)OC(=O)N1CCN(c2ccc(C(=O)O)s2)CC1,CC(C)(C)OC(=O)N1CCN(c2ccc(C(=O)O)s2)CC1,21
CC(=O)CC(=O)OCc1ccccc1,CC(=O)CC(=O)OCc1ccccc1,14
CN(C)CCC(=O)c1ccccc1F,CN(C)CCC(=O)c1ccccc1F,14
CCOC(=O)CCCCCOc1ccc2ccccc2c1C=O,CCOC(=O)CCCCCOc1ccc2ccccc2c1C=O,23
O=C(O)c1n[nH]cc1[N+](=O)[O-],O=C(O)c1n[nH]cc1[N+](=O)[O-],11
CC(C)(C)OC(=O)NCCBr,CC(C)(C)OC(=O)NCCBr,11
OC1CCOCC1,OC1CCOCC1,7
COC(=O)c1ccc2c(=O)[nH]ccc2c1,COC(=O)c1ccc2c(=O)[nH]ccc2c1,15
CNc1cc(=O)n(Cc2ccccc2)cn1,CNc1cc(=O)n(Cc2ccccc2)cn1,16
COC(=O)c1cn(-c2cccc(OC)c2)nc1C(C)C,COC(=O)c1cn(-c2cccc(OC)c2)nc1C(C)C,20
CC(C)(C)OC(=O)NCCOS(C)(=O)=O,CC(C)(C)OC(=O)NCCOS(C)(=O)=O,15
CC1=Cc2scc(Br)c2C1,CC1=Cc2scc(Br)c2C1,10
CCOC(=O)CC1(C(=O)OCC)CCCC1=O,CCOC(=O)CC1(C(=O)OCC)CCCC1=O,17
CC(C)(C)OC(=O)N1CC[C@@H](F)[C@H](OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,CC(C)(C)OC(=O)N1CC[C@@H](F)[C@H](OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,28
CC(C)(C)CC(=O)c1ccc(CNC(=O)OC(C)(C)C)c(Cl)c1,CC(C)(C)CC(=O)c1ccc(CNC(=O)OC(C)(C)C)c(Cl)c1,23
CCOC(=O)c1cc(C)c(Br)cn1,CCOC(=O)c1cc(C)c(Br)cn1,13
CC(C)(C)COc1ccc(Br)c(F)n1,CC(C)(C)COc1ccc(Br)c(F)n1,14
O=C1CC[C@H]2c3ccccc3CC[C@@H]2N1,O=C1CC[C@H]2c3ccccc3CC[C@@H]2N1,15
CCOC1CN(C(=O)OC(C)(C)C)CCC1=O,CCOC1CN(C(=O)OC(C)(C)C)CCC1=O,17
C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[N+](=O)[O-],C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[N+](=O)[O-],23
O=C(O)COCCc1cccc(Br)c1,O=C(O)COCCc1cccc(Br)c1,14
