name,smiles,count
CC(C)(C)C#Cc1cc([N+](=O)[O-])c(F)cc1N,CC(C)(C)C#Cc1cc([N+](=O)[O-])c(F)cc1N,17
O=S(=O)(c1ccc(OC(F)(F)F)cc1)N1CCC(O)CC1,O=S(=O)(c1ccc(OC(F)(F)F)cc1)N1CCC(O)CC1,21
O=S(=O)([O-])[O-]~[Cu+2],O=S(=O)([O-])[O-]~[Cu+2],6
O=C(O)c1c(-c2ccc(F)cc2)oc2cnc(OCc3ccccc3)cc12,O=C(O)c1c(-c2ccc(F)cc2)oc2cnc(OCc3ccccc3)cc12,27
C=Cc1nc(OCC)n(Cc2ccc(-c3ccccc3C(=O)OC(C)(C)C)cc2F)c1C=NO,C=Cc1nc(OCC)n(Cc2ccc(-c3ccccc3C(=O)OC(C)(C)C)cc2F)c1C=NO,34
Fc1ccccn1,Fc1ccccn1,7
CCOC(=O)CCNCC(=O)OCC,CCOC(=O)CCNCC(=O)OCC,14
O=[N+]([O-])c1cc2c(Cl)ncnc2cc1F,O=[N+]([O-])c1cc2c(Cl)ncnc2cc1F,15
OB(O)OC1CC1,OB(O)OC1CC1,7
CCOC(=O)c1cn2ccccc2n1,CCOC(=O)c1cn2ccccc2n1,14
CNc1cccc(N)n1,CNc1cccc(N)n1,9
Fc1ccc(-c2cc3cc(Br)cnc3o2)cc1,Fc1ccc(-c2cc3cc(Br)cnc3o2)cc1,17
O=C1C=C2CCCCC2CC1,O=C1C=C2CCCCC2CC1,11
CC(C)(C)OC(=O)N1CCc2ccc(Cl)c(SCc3ccc(C#Cc4ccc(F)cc4)cn3)c2CC1,CC(C)(C)OC(=O)N1CCc2ccc(Cl)c(SCc3ccc(C#Cc4ccc(F)cc4)cn3)c2CC1,36
COC(=O)c1ccc2c(c1)CCN(C(=O)OCc1ccccc1)C2,COC(=O)c1ccc2c(c1)CCN(C(=O)OCc1ccccc1)C2,24
COc1ccc(COC(CCc2ccc(-c3ccccc3)cc2)C(CCO)C(=O)OC(C)(C)C)cc1,COc1ccc(COC(CCc2ccc(-c3ccccc3)cc2)C(CCO)C(=O)OC(C)(C)C)cc1,36
Sc1nc2ccccc2s1,Sc1nc2ccccc2s1,10
COc1cc(Br)c([N+](=O)[O-])cc1OC,COc1cc(Br)c([N+](=O)[O-])cc1OC,14
NC(=S)Nc1cc(Br)cc(Br)c1,NC(=S)Nc1cc(Br)cc(Br)c1,12
CC(C)CC=O,CC(C)CC=O,6
CC(C)c1nc2c([nH]1)CCCC2=O,CC(C)c1nc2c([nH]1)CCCC2=O,13
CC(C)(CC1Cc2ccccc2C1)NC[C@@H](O)COc1ccc(Br)c(F)c1F,CC(C)(CC1Cc2ccccc2C1)NC[C@@H](O)COc1ccc(Br)c(F)c1F,28
Cc1cccnc1C,Cc1cccnc1C,8
COC(=O)Cc1ccc2ncccc2c1,COC(=O)Cc1ccc2ncccc2c1,15
COC(OC)OC,COC(OC)OC,7
COC(=O)[C@@H](NC(=O)c1ccc(NC(=O)OCc2ccccc2)c(C)c1)[C@@H](C)O,COC(=O)[C@@H](NC(=O)c1ccc(NC(=O)OCc2ccccc2)c(C)c1)[C@@H](C)O,29
O=C(O)c1ccccc1OCc1ccccc1,O=C(O)c1ccccc1OCc1ccccc1,17
CCC(C)[BH-](C(C)CC)C(C)CC~[K+],CCC(C)[BH-](C(C)CC)C(C)CC~[K+],14
O=C(NC1(C(=O)O)CCCCC1)c1ccco1,O=C(NC1(C(=O)O)CCCCC1)c1ccco1,17
COC(=O)C[C@@H](NS(=O)(=O)c1ccc(F)cc1)C(=O)OC,COC(=O)C[C@@H](NS(=O)(=O)c1ccc(F)cc1)C(=O)OC,21
CS(=O)(=O)c1nccc(-n2ncc3ccccc32)n1,CS(=O)(=O)c1nccc(-n2ncc3ccccc32)n1,19
O=C1CCC(N2C(=O)c3cccc(CNC(=O)c4onc5ccccc45)c3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3cccc(CNC(=O)c4onc5ccccc45)c3C2=O)C(=O)N1,32
N#CCC#N,N#CCC#N,5
Nc1ccc(F)c(F)c1,Nc1ccc(F)c(F)c1,9
CCOC(=O)C1CCN(Cc2ccc(OC)cc2)c2nc(SC)nc(Cl)c2C1=O,CCOC(=O)C1CCN(Cc2ccc(OC)cc2)c2nc(SC)nc(Cl)c2C1=O,29
C=Cc1cc(Oc2ccc(S(C)(=O)=O)nc2)ccc1[N+](=O)[O-],C=Cc1cc(Oc2ccc(S(C)(=O)=O)nc2)ccc1[N+](=O)[O-],22
Cn1cc(NC(=O)OC(C)(C)C)cc1C(=O)Nc1cn(C)c(C(=O)O)n1,Cn1cc(NC(=O)OC(C)(C)C)cc1C(=O)Nc1cn(C)c(C(=O)O)n1,26
CC(=O)C[C@]1(c2ccccc2)CCN([C@@H](C)c2ccc(Br)cc2)C(=O)O1,CC(=O)C[C@]1(c2ccccc2)CCN([C@@H](C)c2ccc(Br)cc2)C(=O)O1,26
Cc1nn2c(Br)csc2c1NC(=O)OC(C)(C)C,Cc1nn2c(Br)csc2c1NC(=O)OC(C)(C)C,18
CC(C)C(=O)[O-]~CCCC[N+](CCCC)(CCCC)CCCC,CC(C)C(=O)[O-]~CCCC[N+](CCCC)(CCCC)CCCC,23
CCC1(O)CCC(F)(F)CC1,CCC1(O)CCC(F)(F)CC1,11
CC(C)(C)OC(=O)n1cccc1-c1ccc2c(c1)C(C)(C)OC(=O)N2,CC(C)(C)OC(=O)n1cccc1-c1ccc2c(c1)C(C)(C)OC(=O)N2,25
O=C(O)CCOC1CCCCO1,O=C(O)CCOC1CCCCO1,12
CC(C)(C)OC(=O)N1C2C=C(B3OC(C)(C)C(C)(C)O3)CC1CC2,CC(C)(C)OC(=O)N1C2C=C(B3OC(C)(C)C(C)(C)O3)CC1CC2,24
CC(C)(C)CC1CC(C#CC(=O)C(CCCOCc2ccccc2)CC(=O)OC(C)(C)C)C1,CC(C)(C)CC1CC(C#CC(=O)C(CCCOCc2ccccc2)CC(=O)OC(C)(C)C)C1,33
CC[Mg]I,CC[Mg]I,4
CC1CCC(C(C)C)C(N2CC(C(=O)O)CC2=O)C1,CC1CCC(C(C)C)C(N2CC(C(=O)O)CC2=O)C1,19
COc1ncc(Cl)c(C)c1Br,COc1ncc(Cl)c(C)c1Br,11
COC(=O)c1ccc(O)c(NC(=O)[C@H](C)NC(=O)OC(C)(C)C)c1,COC(=O)c1ccc(O)c(NC(=O)[C@H](C)NC(=O)OC(C)(C)C)c1,24
Oc1ccc(Br)nc1,Oc1ccc(Br)nc1,8
CC(C)(C)[SiH2]OC(C)(C)C12C=CC(C(C)(C)O[SiH2]C(C)(C)C)(CC(=O)C1)O2,CC(C)(C)[SiH2]OC(C)(C)C12C=CC(C(C)(C)O[SiH2]C(C)(C)C)(CC(=O)C1)O2,27
COc1ccc(C=CI)cc1,COc1ccc(C=CI)cc1,11
O=C(Cl)c1cc2c(s1)-c1ccccc1OCC2,O=C(Cl)c1cc2c(s1)-c1ccccc1OCC2,17
C#Cc1ccc(C(C)C)cc1,C#Cc1ccc(C(C)C)cc1,11
FC(F)(F)c1ccc(-c2cnc(Cl)o2)cc1,FC(F)(F)c1ccc(-c2cnc(Cl)o2)cc1,16
CC1(N)CCC(=O)NC1=O,CC1(N)CCC(=O)NC1=O,10
C[C@H]1CC[C@H](N)CC1,C[C@H]1CC[C@H](N)CC1,8
Cc1cc(C(=O)O)cc(Cl)n1,Cc1cc(C(=O)O)cc(Cl)n1,11
COC(=O)[C@H]1C[C@H](N)CCN1C(=O)OC(C)(C)C,COC(=O)[C@H]1C[C@H](N)CCN1C(=O)OC(C)(C)C,18
Oc1nc2c(Cl)nc3ccccc3c2n1Cc1cccnc1,Oc1nc2c(Cl)nc3ccccc3c2n1Cc1cccnc1,22
N#Cc1ccc(O)cc1,N#Cc1ccc(O)cc1,9
N#Cc1cc(N)ccc1Oc1ccc(F)c(NC(=O)Cc2cccc(C(F)(F)F)c2)c1,N#Cc1cc(N)ccc1Oc1ccc(F)c(NC(=O)Cc2cccc(C(F)(F)F)c2)c1,31
CCOP(=O)(OCC)C(O)c1ccc([N+](=O)[O-])cc1,CCOP(=O)(OCC)C(O)c1ccc([N+](=O)[O-])cc1,19
C=Cc1ccccn1,C=Cc1ccccn1,8
CCOc1ccc(Cc2cc(Br)ccc2Cl)cc1F,CCOc1ccc(Cc2cc(Br)ccc2Cl)cc1F,19
CC(C)(CO)CCCCC(CO)CCCCC(C)(C)CO,CC(C)(CO)CCCCC(CO)CCCCC(C)(C)CO,21
CC(C)(C)OC(=O)Nc1nc(CCOC2CCCCO2)cs1,CC(C)(C)OC(=O)Nc1nc(CCOC2CCCCO2)cs1,22
O=Cc1ccc2c(c1)OC[C@H](c1ccc(OCc3ccc(Cl)c(Cl)c3)cc1)O2,O=Cc1ccc2c(c1)OC[C@H](c1ccc(OCc3ccc(Cl)c(Cl)c3)cc1)O2,28
CC(C)c1noc(N2CCC(O)CC2)n1,CC(C)c1noc(N2CCC(O)CC2)n1,15
O=C(O)CCN1CCN(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)CCC1=O,O=C(O)CCN1CCN(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)CCC1=O,25
CCN(CC)C(=O)c1ccoc1C,CCN(CC)C(=O)c1ccoc1C,13
C=CCOC(=O)C1(NC(=O)c2cnc3n2[C@](C)(Cc2ccc(Br)cc2)C(=O)N3c2cc(Cl)cc(Cl)c2)CC1,C=CCOC(=O)C1(NC(=O)c2cnc3n2[C@](C)(Cc2ccc(Br)cc2)C(=O)N3c2cc(Cl)cc(Cl)c2)CC1,38
OCCc1cc(Cl)ccc1F,OCCc1cc(Cl)ccc1F,11
CC(C)(C)OC(=O)NCC(=O)O,CC(C)(C)OC(=O)NCC(=O)O,12
CC(C)(C)OC(=O)Nc1ccc(-n2c(=O)[nH]c3ccccc3c2=O)cc1,CC(C)(C)OC(=O)Nc1ccc(-n2c(=O)[nH]c3ccccc3c2=O)cc1,26
C=C(C=O)CCC,C=C(C=O)CCC,7
O=C1COC1,O=C1COC1,5
OB(O)c1ccc(OC2CCCCC2)cc1,OB(O)c1ccc(OC2CCCCC2)cc1,16
O=C(F)c1onc(-c2ccccc2)c1C(F)(F)F,O=C(F)c1onc(-c2ccccc2)c1C(F)(F)F,18
C=CCN1C[C@H](C)N([C@@H](c2ccccc2)c2ccc(C(=O)N(CC)CC)cc2)C[C@H]1C,C=CCN1C[C@H](C)N([C@@H](c2ccccc2)c2ccc(C(=O)N(CC)CC)cc2)C[C@H]1C,31
OCc1cnc2cc(C(F)(F)F)ccc2c1O,OCc1cnc2cc(C(F)(F)F)ccc2c1O,17
COc1ccc2ncccc2c1,COc1ccc2ncccc2c1,12
c1ccc2[nH]ccc2c1,c1ccc2[nH]ccc2c1,9
CC(C)(C)OC(=O)N1CCCC(CCCO)C1,CC(C)(C)OC(=O)N1CCCC(CCCO)C1,17
COC(=O)c1cc2c(s1)-c1cc(Br)ccc1OC2,COC(=O)c1cc2c(s1)-c1cc(Br)ccc1OC2,18
Cc1cc(-c2nncn2C2CCCCO2)ccc1Br,Cc1cc(-c2nncn2C2CCCCO2)ccc1Br,19
O=C(Cl)CCc1ccccc1,O=C(Cl)CCc1ccccc1,11
O=C(NC1(C(=O)O)CCCCC1)c1cc2ccccc2s1,O=C(NC1(C(=O)O)CCCCC1)c1cc2ccccc2s1,21
COc1cc2nc(N)c(Cl)nc2cc1OC,COc1cc2nc(N)c(Cl)nc2cc1OC,16
CCCCCCCCc1ccc2nc(N)sc2c1,CCCCCCCCc1ccc2nc(N)sc2c1,18
Oc1ccc(I)cn1,Oc1ccc(I)cn1,8
Cc1nn(S(=O)(=O)N(C)C)c(CCCCl)c1Br,Cc1nn(S(=O)(=O)N(C)C)c(CCCCl)c1Br,17
OC[C@H]1O[C@@H](c2ccc(C3CC3)c(Cc3ccc4c(c3)OCCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@H](c2ccc(C3CC3)c(Cc3ccc4c(c3)OCCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O,31
C[C@@H]1COCc2nc3c(N)nc4ccc(OCc5ccccc5)cc4c3n21,C[C@@H]1COCc2nc3c(N)nc4ccc(OCc5ccccc5)cc4c3n21,27
Oc1cc(C(F)(F)F)ccc1Br,Oc1cc(C(F)(F)F)ccc1Br,12
CN1CCC(N2CCNCC2)CC1,CN1CCC(N2CCNCC2)CC1,13
C=COc1ccc(Br)cc1,C=COc1ccc(Br)cc1,10
Clc1ccnc2ccc(Br)cc12,Clc1ccnc2ccc(Br)cc12,12
O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(OCc3ccccc3)cc2)CC1,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(OCc3ccccc3)cc2)CC1,30
[Na+]~[O-][I+3]([O-])([O-])[O-],[Na+]~[O-][I+3]([O-])([O-])[O-],6
O=[N+]([O-])c1ccc(OCCN2CCOCC2)cc1,O=[N+]([O-])c1ccc(OCCN2CCOCC2)cc1,18
Fc1cc(Br)ccc1I,Fc1cc(Br)ccc1I,9
C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CCC2(SCc1ccccc1)SCc1ccccc1,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CCC2(SCc1ccccc1)SCc1ccccc1,36
COC(=O)C1COC(c2ccc(NC(=O)OCc3ccccc3)c(C)c2)=N1,COC(=O)C1COC(c2ccc(NC(=O)OCc3ccccc3)c(C)c2)=N1,27
CC1CNC12CCCN(c1ncnc3[nH]ccc13)C2,CC1CNC12CCCN(c1ncnc3[nH]ccc13)C2,19
CC1(O)c2cc(Br)ccc2Oc2c1cc(Cl)nc2F,CC1(O)c2cc(Br)ccc2Oc2c1cc(Cl)nc2F,19
CCOCC~FB(F)F,CCOCC~FB(F)F,9
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](O)CN1)C(=O)OCC~Cl,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](O)CN1)C(=O)OCC~Cl,20
O=[N+]([O-])c1ccc(N=C=S)cc1,O=[N+]([O-])c1ccc(N=C=S)cc1,12
C1CCOC1~CCOC(C)=O,C1CCOC1~CCOC(C)=O,11
Brc1ccc(-n2c3ccccc3c3ccccc32)cc1,Brc1ccc(-n2c3ccccc3c3ccccc32)cc1,20
Brc1ccc(I)cc1Cc1ccc2c(c1)N(Cc1ccccc1)CCO2,Brc1ccc(I)cc1Cc1ccc2c(c1)N(Cc1ccccc1)CCO2,26
CC(C)(C)c1ccc(B(O)O)cc1,CC(C)(C)c1ccc(B(O)O)cc1,13
CC(C)(C)OC(=O)CCCOC(=O)c1cc(Br)c(Cl)cc1OCCCC(=O)OC(C)(C)C,CC(C)(C)OC(=O)CCCOC(=O)c1cc(Br)c(Cl)cc1OCCCC(=O)OC(C)(C)C,32
FC(F)(F)c1ccnc(N2CCNCC2)c1,FC(F)(F)c1ccnc(N2CCNCC2)c1,16
O=[N+]([O-])c1cnc(Cl)nc1Cl,O=[N+]([O-])c1cnc(Cl)nc1Cl,11
O=S(=O)(Cl)c1ccc(Br)cc1,O=S(=O)(Cl)c1ccc(Br)cc1,11
CC(C)(C)C#Cc1cc([N+](=O)[O-])cc(C#N)c1N,CC(C)(C)C#Cc1cc([N+](=O)[O-])cc(C#N)c1N,18
CCOC(=O)c1ccc(C#CC(C)(C)C)s1,CCOC(=O)c1ccc(C#CC(C)(C)C)s1,16
ICI,ICI,3
CC(C)I,CC(C)I,4
CC(C)(C)OC(=O)c1ccc(Nc2nc(NCc3ccc(N)cc3)nc(OCC(F)(F)F)n2)cc1,CC(C)(C)OC(=O)c1ccc(Nc2nc(NCc3ccc(N)cc3)nc(OCC(F)(F)F)n2)cc1,35
CC(C)(Sc1cccc(F)c1F)C(=O)O,CC(C)(Sc1cccc(F)c1F)C(=O)O,15
O=[N+]([O-])c1ccc(OS(=O)(=O)C(F)(F)F)cc1F,O=[N+]([O-])c1ccc(OS(=O)(=O)C(F)(F)F)cc1F,18
CC(NC(=O)OC(C)(C)C)c1ccc(C(=O)C(F)(F)F)cc1,CC(NC(=O)OC(C)(C)C)c1ccc(C(=O)C(F)(F)F)cc1,22
C=CCCCN(C[C@H](C(=O)OC(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@]1(C(=O)OCC)C[C@H]1C=C)C1CC1,C=CCCCN(C[C@H](C(=O)OC(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@]1(C(=O)OCC)C[C@H]1C=C)C1CC1,39
COC(=O)C1(CCl)CCN(C(=O)OC(C)(C)C)CC1,COC(=O)C1(CCl)CCN(C(=O)OC(C)(C)C)CC1,19
Cn1cc(C(=O)O)c(=O)n1-c1c(Cl)cccc1Cl,Cn1cc(C(=O)O)c(=O)n1-c1c(Cl)cccc1Cl,18
CCOc1ccc(-c2ccc(C3CCC4(CC3)OCCO4)c(F)c2F)c(F)c1F,CCOc1ccc(-c2ccc(C3CCC4(CC3)OCCO4)c(F)c2F)c(F)c1F,29
C=C(C)C(=O)OC(C)CC(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F~c1ccc([S+](c2ccccc2)c2ccccc2)cc1,C=C(C)C(=O)OC(C)CC(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F~c1ccc([S+](c2ccccc2)c2ccccc2)cc1,43
O=C(O)c1cc2cc(CO)cc([N+](=O)[O-])c2[nH]1,O=C(O)c1cc2cc(CO)cc([N+](=O)[O-])c2[nH]1,17
OCc1ccccc1Br,OCc1ccccc1Br,9
O=C(c1ccc(NCc2ccc(C(F)(F)F)cc2)nc1)c1c[nH]c2ncccc12,O=C(c1ccc(NCc2ccc(C(F)(F)F)cc2)nc1)c1c[nH]c2ncccc12,29
CC(C)(C)OC(=O)N1CCOCC(O)(Cc2ccccc2F)C1,CC(C)(C)OC(=O)N1CCOCC(O)(Cc2ccccc2F)C1,23
CCOC(=O)C1CCN(C(=O)C2CC2)CC1,CCOC(=O)C1CCN(C(=O)C2CC2)CC1,16
CC(C)(C)OC(=O)Nc1ncnc2c1c(I)nn2-c1ccc(N)cn1,CC(C)(C)OC(=O)Nc1ncnc2c1c(I)nn2-c1ccc(N)cn1,25
CCCCc1nnc(OC2CCN(C)CC2)cc1-c1ccc(OC2CCCCC2)c(OC)c1~Cl~Cl,CCCCc1nnc(OC2CCN(C)CC2)cc1-c1ccc(OC2CCCCC2)c(OC)c1~Cl~Cl,35
O=CC1CCN(C(=O)OCc2ccccc2)CC1,O=CC1CCN(C(=O)OCc2ccccc2)CC1,18
CCCCOc1cc(/C=C(\OC)C(=O)OC)ccc1OS(=O)(=O)C(F)(F)F,CCCCOc1cc(/C=C(\OC)C(=O)OC)ccc1OS(=O)(=O)C(F)(F)F,27
COCN(Cc1ccccc1)C[Si](C)(C)C,COCN(Cc1ccccc1)C[Si](C)(C)C,16
Cc1cc(C(C)(C)C#N)cc(F)c1C1=NC(C)(C)CO1,Cc1cc(C(C)(C)C#N)cc(F)c1C1=NC(C)(C)CO1,20
NNc1ncc(Cl)cc1Cl,NNc1ncc(Cl)cc1Cl,10
OCC(CC1(O)CC1)OC1CCCCO1,OCC(CC1(O)CC1)OC1CCCCO1,15
C=CCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)O,C=CCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)O,22
C=C1CN(C(=O)OC(C)(C)C)C1,C=C1CN(C(=O)OC(C)(C)C)C1,12
CC[C@H](C)CO,CC[C@H](C)CO,6
CCOC(=O)CCN1CCN(c2cccc3sccc23)CC1,CCOC(=O)CCN1CCN(c2cccc3sccc23)CC1,22
CCOC(=O)c1nc(-c2ccccc2)sc1CCC1OCCO1,CCOC(=O)c1nc(-c2ccccc2)sc1CCC1OCCO1,23
Cc1ccc(N)cc1,Cc1ccc(N)cc1,8
O=C(O)c1cc2cc(C(F)(F)F)ccc2s1,O=C(O)c1cc2cc(C(F)(F)F)ccc2s1,16
COc1ccc(CN2C(=O)C(=O)c3ccccc32)cc1,COc1ccc(CN2C(=O)C(=O)c3ccccc32)cc1,20
BrCc1ccc(Br)cc1,BrCc1ccc(Br)cc1,9
CC(C)(C)[Si](C)(C)Oc1ccc2cc(C#CCCNC(=O)OCc3ccccc3)ccc2c1,CC(C)(C)[Si](C)(C)Oc1ccc2cc(C#CCCNC(=O)OCc3ccccc3)ccc2c1,33
Brc1ccc([C@@H]2CCCN2)cc1,Brc1ccc([C@@H]2CCCN2)cc1,12
COC(=O)c1cc(N2CCOCC2)cc(N)c1[N+](=O)[O-],COC(=O)c1cc(N2CCOCC2)cc(N)c1[N+](=O)[O-],20
COC(=O)c1cc([N+](=O)[O-])c(F)cc1Br,COC(=O)c1cc([N+](=O)[O-])c(F)cc1Br,15
O=S(=O)(N(c1ccccc1)S(=O)(=O)C(F)(F)F)C(F)(F)F,O=S(=O)(N(c1ccccc1)S(=O)(=O)C(F)(F)F)C(F)(F)F,21
COC(=O)c1ccc(C)cn1,COC(=O)c1ccc(C)cn1,11
CC(=O)Oc1ccc2cc[nH]c2c1,CC(=O)Oc1ccc2cc[nH]c2c1,13
Nc1cccc(B(O)O)c1~O,Nc1cccc(B(O)O)c1~O,11
O=[N+]([O-])c1cc(F)ccc1OS(=O)(=O)C(F)(F)F,O=[N+]([O-])c1cc(F)ccc1OS(=O)(=O)C(F)(F)F,18
C=C(C)C(O)OC(C)=O,C=C(C)C(O)OC(C)=O,9
COC(=O)c1cc(N2CCOCC2)cc2nc(C)[nH]c12,COC(=O)c1cc(N2CCOCC2)cc2nc(C)[nH]c12,20
O~O~O~O~O~O~O~[Ce+3]~[Cl-]~[Cl-]~[Cl-],O~O~O~O~O~O~O~[Ce+3]~[Cl-]~[Cl-]~[Cl-],11
Nc1ccc(C2CC2)cc1F,Nc1ccc(C2CC2)cc1F,11
Nc1cnc(Br)cc1-c1cccnc1F,Nc1cnc(Br)cc1-c1cccnc1F,15
CC(C)(N)C(=O)O,CC(C)(N)C(=O)O,7
Cc1cccc2cc(C(C)O)c(Cl)nc12,Cc1cccc2cc(C(C)O)c(Cl)nc12,15
Cc1nc(Br)sc1C(=O)O,Cc1nc(Br)sc1C(=O)O,10
COCc1cc(C)[nH]c(=O)c1C#N,COCc1cc(C)[nH]c(=O)c1C#N,13
CCOC(=O)c1sc(Br)nc1C,CCOC(=O)c1sc(Br)nc1C,12
[OH-]~[OH-]~[Pd+2],[OH-]~[OH-]~[Pd+2],3
CC1(C)OB(c2cc(O)cc(Oc3ccc(S(C)(=O)=O)cc3)c2)OC1(C)C,CC1(C)OB(c2cc(O)cc(Oc3ccc(S(C)(=O)=O)cc3)c2)OC1(C)C,27
CCC(CC)CC1CC(c2onc(C(CCO)CC(=O)OC(C)(C)C)c2C2CC2)C1,CCC(CC)CC1CC(c2onc(C(CCO)CC(=O)OC(C)(C)C)c2C2CC2)C1,30
CC1CCCCN1,CC1CCCCN1,7
COC(=O)c1ccnc(Cc2ccccc2F)c1,COC(=O)c1ccnc(Cc2ccccc2F)c1,18
CCOP(=O)(OCC)N1C2CCN(C(=O)OCc3ccccc3)CC21,CCOP(=O)(OCC)N1C2CCN(C(=O)OCc3ccccc3)CC21,25
COc1cc(C(=O)Nc2ccccc2)ccn1,COc1cc(C(=O)Nc2ccccc2)ccn1,17
CCc1cc2c(=O)[nH]c(=O)n(Cc3ccc(-c4cc(C)ccc4C#N)cc3)c2s1,CCc1cc2c(=O)[nH]c(=O)n(Cc3ccc(-c4cc(C)ccc4C#N)cc3)c2s1,29
C[Zn]Cl,C[Zn]Cl,3
CC(C)(C#N)c1cccc(C(=O)Nc2cccc(Oc3ccc(N)cc3C#N)c2)c1,CC(C)(C#N)c1cccc(C(=O)Nc2cccc(Oc3ccc(N)cc3C#N)c2)c1,30
O=C1c2ccccc2CCc2sc(Br)cc21,O=C1c2ccccc2CCc2sc(Br)cc21,16
C=[N+]=[N-],C=[N+]=[N-],3
O=C1OC(=O)N(C(=O)OCc2ccccc2)C1c1ccc(F)cc1,O=C1OC(=O)N(C(=O)OCc2ccccc2)C1c1ccc(F)cc1,24
CC(C)=CCOC1=CC(=O)c2ccc3c(c2C1=O)CCCC3(C)C,CC(C)=CCOC1=CC(=O)c2ccc3c(c2C1=O)CCCC3(C)C,24
COC[C@H](C)Oc1cc(O[Si](C(C)C)(C(C)C)C(C)C)cc(-c2ccc(C3=NC[C@H](CO[Si](C(C)C)(C(C)C)C(C)C)O3)[nH]2)c1,COC[C@H](C)Oc1cc(O[Si](C(C)C)(C(C)C)C(C)C)cc(-c2ccc(C3=NC[C@H](CO[Si](C(C)C)(C(C)C)C(C)C)O3)[nH]2)c1,45
Cc1c(C(Nc2ccc(C(=O)N(C)CCC(=O)O)cc2)C2CCCC2)oc2ccc(F)cc12,Cc1c(C(Nc2ccc(C(=O)N(C)CCC(=O)O)cc2)C2CCCC2)oc2ccc(F)cc12,33
O=C1NC(=O)c2ccccc21~[K],O=C1NC(=O)c2ccccc21~[K],12
CCN(CC)C(=O)C(F)(F)F,CCN(CC)C(=O)C(F)(F)F,11
Cn1ccnn1,Cn1ccnn1,6
CC(N)(C(=O)O)c1ccc(F)cc1F~Cl,CC(N)(C(=O)O)c1ccc(F)cc1F~Cl,15
N#CC1CCN(Cc2ccc(Br)cc2)CC1,N#CC1CCN(Cc2ccc(Br)cc2)CC1,16
Brc1cccc(C2OCCO2)c1,Brc1cccc(C2OCCO2)c1,12
O=C(O)CCc1ccco1,O=C(O)CCc1ccco1,10
CCOC(=O)[C@](N[S@@](=O)C(C)(C)C)(c1cc(Br)ccc1OCOC)c1cc(N2CCOCC2)nc(F)c1Cl,CCOC(=O)[C@](N[S@@](=O)C(C)(C)C)(c1cc(Br)ccc1OCOC)c1cc(N2CCOCC2)nc(F)c1Cl,38
C=C(C)C(=O)OCCNC(=O)Nc1nc(=O)cc(C)[nH]1,C=C(C)C(=O)OCCNC(=O)Nc1nc(=O)cc(C)[nH]1,20
C[Si]1(C)CC[Si](C)(C)N1c1ccc(Br)cn1,C[Si]1(C)CC[Si](C)(C)N1c1ccc(Br)cn1,16
CC(=O)c1c[nH]c2ncc(Br)cc12,CC(=O)c1c[nH]c2ncc(Br)cc12,13
C1CCNCC1,C1CCNCC1,6
O=[N+]([O-])c1ccc(Cl)cc1,O=[N+]([O-])c1ccc(Cl)cc1,10
Nc1ccc(Cl)c(C(F)(F)F)c1,Nc1ccc(Cl)c(C(F)(F)F)c1,12
CC(C)C(O)(Cc1ccccn1)C(C)C,CC(C)C(O)(Cc1ccccn1)C(C)C,15
COC(=O)CC(CC(=O)OC)n1cc(-c2ncnc3c2ccn3COCC[Si](C)(C)C)cn1,COC(=O)CC(CC(=O)OC)n1cc(-c2ncnc3c2ccn3COCC[Si](C)(C)C)cn1,33
O=C(N=NC(=O)N1CCCCC1)N1CCCCC1,O=C(N=NC(=O)N1CCCCC1)N1CCCCC1,18
C=CCOC1=CC(=O)c2ccc3c(c2C1=O)CCCC3,C=CCOC1=CC(=O)c2ccc3c(c2C1=O)CCCC3,20
Fc1ccc(F)c(CBr)c1F,Fc1ccc(F)c(CBr)c1F,11
CC(=O)CF,CC(=O)CF,5
COC(=O)Cc1cc(SC)n(C)n1,COC(=O)Cc1cc(SC)n(C)n1,13
O=Cc1ccc(C2OCCO2)cn1,O=Cc1ccc(C2OCCO2)cn1,13
COc1cn(-c2cccc(Br)c2F)nc(C(C)=O)c1=O,COc1cn(-c2cccc(Br)c2F)nc(C(C)=O)c1=O,20
