,0
PLDAGAT_LNA_EPA_ARA_PE_9_c,0.96086985
BETALDHy,0.9602353
MIPC224PLC_SC,0.95114356
STAS,0.95861876
THYOXt,0.959229
CERS326,0.9572944
AGLPET,0.9446956
LPEAT_EPA_LNA_sn2_c,0.96114683
PGSA_MRSA,0.9366034
HYDA1,0.95170116
LAAL35,0.9526131
METSR_S2,0.95704776
7DHCHSTEROLtd,0.94827217
HGPHT,0.9472304
RE2273C,0.6817818
DPHAPC120,0.9496828
LPEAT_LNA_HDE_sn2_c,0.9612353
AEPPYRTA,0.95491964
LYSOXp_1,0.95890343
FAD_18,0.9162309
araphe2,0.9603198
ENLIPAabctex,0.9484604
GCA3Sabc,0.9434681
3AIBT2,0.9570385
PGPP160190,0.91942567
DBRC,0.9577247
HC00460te,0.8406599
PGP1819Z160t,0.93669116
VALtec,0.9615666
PLDAGAT_DHA_EPA_DHA_PC_2_c,0.9607856
RE3224C,0.95352215
ACOADAGAT16018111Z160,0.958772
MG2abc,0.95746017
TRNARI,0.915807
PROSTGE1t,0.95940363
LSTNM5tev,0.03297695
NO2tex,0.9584765
r1877,0.9614985
MI3PSB,0.95969814
HSTPTr,0.9395995
OCDCEAtexi,0.9595869
DAGLIPA160ex,0.93439525
Cobalt2abcppI,0.9534672
ASNS3,0.9613044
PSD_EC,0.94470733
ALAGLNNaEx,0.96150255
ALPATE160pp_1,0.9306473
IPCS126_SC,0.951381
OA50PVL,0.9379363
CPPPGOAN2,0.9529399
HMR_0345,0.95286196
LEUt2r,0.9614854
CYPHYS,0.93842024
G13MT_L,0.9358278
PAPA_LNA_GLNA_c,0.9565702
TS3,0.7765557
HMR_2289,0.95546705
PLDAGAT_HDE_HDE_LNA_PE_11_c,0.9609808
PLDPE_STC_STC_c,0.959489
C04717td,0.9411825
ALATHRtr,0.90294904
PCt,0.9611871
PI345P3P_16_0_16_0,0.9548542
TAM3,0.9516336
r1378,0.9476962
ACACT9,0.95762116
ACRNte,0.9242546
OA43LVL,0.9212618
ACOADAGAT_HDE_EPA_LNA_c,0.96129286
LPCAT_DHA_ARA_sn2_c,0.9610789
PLDAGAT_MYRS_HDE_PALM_PE_16_c,0.96109134
IVCRNe,0.5642784
PLDPE_STC_LNA_c,0.9591308
PLDAGAT_MYRS_EPA_HDE_PE_16_c,0.96111226
FVStep,0.94848853
PLDAGAT_DHA_EPA_ARA_PE_14_c,0.96080744
LPCAT_EPA_HDE_sn2_c,0.9612844
PLA2PE_OLE_EPA_c,0.9610657
TXB2c,0.9436765
RE3637C,0.9268064
NO2t3,0.9589362
ADPTA,0.9440079
PYK5,0.96065605
3OAR141,0.94411105
ASNN,0.9614588
PLDAGAT_HDE_MYRS_LNA_PE_15_c,0.9610261
MALtpp,0.9603979
3KGK,0.95704615
ECOAH38,0.9389258
LIPAMPL_1,0.9539613
GMHEPAT,0.9473898
HEPT1,0.9477423
LPLIPAL2G160,0.9553508
RECOAH6,0.95498955
MG1A,0.9467413
ECTOINEabc,0.8231253
GLCRtex,0.9237017
AIRC1,0.95850426
PCRNte,0.9256097
SPRMt2i,0.95742244
16M3OP,0.931642
ACGAtex_1,0.9552044
RSVtu,0.94847685
THRt2r,0.961531
ERGSTAT_SC,0.95123655
LPLIPA5,0.93857145
ADPRIBt,0.9360751
PI45P5P_16_0_18_1,0.95802164
DGUO,0.9546031
PLDAGAT_EPA_EPA_ARA_PC_1_c,0.960997
PHAP2C80,0.9513999
PSP_D,0.94473755
OA6_14PL,0.9369746
RNDR1c,0.9585114
PHEtec,0.96154535
GALCTD_1,0.9361091
DROPPRy,0.9531544
HYXNt,0.94600505
MGDG161,0.95758384
CE2049te,0.8937526
ACOADAGAT1819Z18111Z18111Z,0.95895207
TDSR2,0.83562887
ASPHISPROr,0.94659
ACOADAGAT_MYRS_HDE_PALM_c,0.96125585
CE1243ATP,0.94214535
TMAtex,0.94985163
G16MTM2,0.942063
ANDO2,0.9581871
CDPPH,0.96127117
HMGCOAR,0.9588726
VITD3t,0.9315032
ARACHFATPc,0.95797724
DLNLCGCPT1,0.92053956
FACOAE1819Z,0.9610903
RE2493C,0.906163
PLDAGAT_PALM_MYRS_PALM_PC_1_c,0.9609731
FACOAE70,0.9537994
SPRMabc,0.9574313
3DHLCAt,0.9541605
FNA5MOXAMte,0.84448934
PLDAGAT_HDE_EPA_PALM_PC_2_c,0.9611399
FAD_23,0.9470485
QUIN_Et,0.9348326
3OAR40,0.95103943
VALLYSTYRt,0.84754986
GLS2e,0.9266651
IPDPUDCT,0.95869315
PE1801819Zt,0.9367559
PHDA,0.35596955
RE3169C,0.943472
RTOT_3_cho,0.9490186
COAO,0.9567823
N2trpp,0.92956537
AMPEP4,0.95232856
PSSA2_hs_18_1_18_1,0.930519
R05224,0.9594013
2AACLPPEAT180,0.9583226
PLDAGAT_HDE_PALM_EPA_PE_14_c,0.9608704
PROPHEr,0.94711083
ETHSO3abcpp,0.92042154
r0512,0.9606489
LPLIPAL2A141,0.93720144
ASCBPL,0.9513375
BILDGLCURte,0.95975095
DAGAH_EPA_OLE_c,0.9595329
CO23OC,0.95717055
O2Stex,0.9364616
KAS12,0.95704603
DGGGPS2,0.892386
DHSKDH,0.953487
CDIPT_HDE_LNA_c,0.947599
ETHAPT_DHA_GLNA_c,0.95898676
RE3596C,0.8650872
RE2141C,0.72926205
LCTSt,0.95258564
GLYOX_1,0.9596711
DHAtex,0.927458
DKMPPD3,0.9602572
ACOAD33f,0.9360021
RE1804C,0.9508855
LPS53TVL,0.6533894
YVITEt,0.7803844
r1810,0.961435
GTPC,0.9519821
PLDAGAT_PALM_PALM_LNA_PC_5_c,0.96114683
HMR_1317,0.95515245
OPHBDC6,0.91986626
PLDAGAT_HDE_ARA_HDE_PE_13_c,0.96108884
PHAPC121,0.9484746
QUEA3,0.9246836
4HBZtex,0.9217912
VD3,0.9450081
AOXSr2,0.94338685
SPMDAT3,0.92252344
PCD6DS_DHA_STA_sn2_c,0.95741826
G3PIt,0.94163775
HMR_0388,0.953797
TSACMSULtev,0.89206696
r1392,0.93523675
ECHA191,0.9162074
LCAT52e,0.944717
PGLCNDH_1,0.95533997
LYSTYRILEt,0.8305322
PGSA184_6_9_12_15,0.9265203
PAILPALM_HSSECt,0.90571994
C8STI,0.9560978
LCAT36e,0.95433503
ELAIDCRNte,0.9355739
HC00342te,0.4790776
PIPLC_18_2_18_1,0.9571362
r2021,0.9614757
MNLtex,0.8915237
PLDAGAT_LNA_EPA_LNA_PE_15_c,0.96099293
RTOT5_cho,0.8173546
NACtex,0.94829875
HACD15i,0.93949646
PLDAGAT1601819Z18111Z2,0.95853364
VALPHELAT2tc,0.9614832
ASQDCADS1829Z12Z160,0.928805
FERCYT,0.9435338
PLDAGAT_HDE_MYRS_HDE_PE_10_c,0.96112263
RE3587C,0.84870285
S7PI_1,0.8706418
PLA2PA_EPA_STC_c,0.9600251
IPC226PLC_SC,0.95440966
LNSTLS,0.9505461
SUCBZL,0.95283234
THRt4pp,0.9601496
ECOAH12,0.9472117
MTHBMT_c,0.92631865
2DGULRy,0.9580212
PLA2PC_DHA_EPA_c,0.9611943
RE3014C,0.9477743
NTP4,0.9610829
MK8t,0.8612406
GGGT_PALM_PALM_4_c,0.9600265
GMAND,0.95980495
PIP4K_HDE_HDE_c,0.9525931
AAMYL,0.959697
1AGPEAT1801829Z12Z,0.9599341
RE1630C,0.9448283
VACOAI,0.9508137
PIK4_18_2_18_1,0.9568241
ACTNMO,0.95666885
CLBptspp,0.9491567
ILEt2r,0.96150017
RE1629C,0.88006175
FE3t,0.9602217
r1904,0.96146125
HPDCACRNCPT1,0.9117798
HMR_6545,0.95878077
ACOADAGAT_HDE_PALM_EPA_c,0.9612139
ASPte,0.96094537
PSP_L,0.9607545
r1887,0.96148616
3PGt6pp,0.94283473
DVALtex,0.5540619
IND3ACt2r,0.9519067
THYMt3r,0.9562869
HMR_8374,0.9186558
PLDAGAT_MYRS_EPA_LNA_PE_14_c,0.96106404
ACOADAGAT1801819Z1835Z9Z12Z,0.9506682
DAGK_hs_18_0_18_2,0.95754397
CYNL,0.95426625
DIMPtex,0.77441365
ACTLMO,0.95940506
NAt3_0_5,0.961585
DPCOAK_1,0.957873
r1741,0.96150666
CDIPTr_18_0_18_1,0.9476066
PAPA183_9_12_15,0.9523954
3SALACBOXL,0.9581277
LPEAT_MYRS_STC_sn2_c,0.9590095
PEDH203_HSPLA2,0.95546705
PLDAGAT_PALM_ARA_PALM_PC_2_c,0.9609239
AAPT,0.9500182
HACD32i,0.9415656
NTPP11,0.9516498
PLDAGAT_OLE_HDE_HDE_PC_2_c,0.96105355
RADH,0.9602363
r1769,0.9614696
4HATVLACthc,0.9515115
LPS55TL,0.6139905
PLDAGAT_MYRS_EPA_PALM_PC_5_c,0.96122205
OA48F,0.92825615
PSSA1_hs_16_0_20_4,0.9426705
HMR_1766,0.9516707
MOPSabc,0.8871781
TYMSULT,0.92828816
CDPGt,0.75017077
PCW3DS_PALM_ALNA_sn2_c,0.95987236
EAR220_c,0.9416967
LPCAT_DHA_DPA_sn2_c,0.951683
THRATB0tc,0.96139455
AGPAT1_16_0_18_2,0.95774764
NTPP11_1,0.9516518
PLDAGAT_HDE_EPA_DHA_PE_15_c,0.96087444
DMSOR2pp,0.9464587
GLYLYSCYSt,0.83232737
STACPSI,0.92440325
PGPP140,0.8768569
KAS_HP2,0.9572697
LNLCt,0.9594854
PLDAGAT_PALM_HDE_PALM_PE_9_c,0.9611303
PLDPC_DHA_ALNA_c,0.9570454
LPEAT_HDE_EPA_sn2_c,0.9610375
HEPEDECACID,0.95934516
r1906,0.9614091
HHDHL7,0.9334021
HMR_9609,0.95972556
RE1803C,0.9501239
ECAP1pp,0.9372529
r2222,0.9596822
CAMPt,0.90412164
UPLA4FNF,0.93538237
PLDAGAT_MYRS_MYRS_HDE_PC_7_c,0.9608988
r1934,0.9614631
CDPPARE,0.9233759
DMSO2abcpp,0.92420757
HMR_0180,0.9605685
r2174,0.9590919
ACONIs,0.9456495
FGLU_1,0.95717096
LHIST,0.95503324
PLDAGAT_HDE_MYRS_HDE_PC_8_c,0.9610995
PLDPC_PALM_STC_c,0.9576138
SPHMYLN18117_hs_ATPt,0.931579
PPAP_20_4_20_4,0.95689493
HDDHL5,0.91871417
OHCUDC2,0.93227905
r1803,0.961491
PLA2PC_MYRS_HDE_c,0.96130234
OCDCAFATPc,0.9605818
r1686,0.9614567
DSBAO1,0.92218035
OCDMAT8,0.94366425
TAGAH_HDE_HDE_PALM_c,0.9340485
PAPA_MYRS_LNA_c,0.9568839
FAS200,0.960454
MGT183_6_9_12,0.9277266
PSSA1_hs_18_2_20_4,0.93889856
OA57PST,0.9374756
OA9LL,0.89492506
GTHOXti2,0.95788753
PIP3P_EPA_PALM_c,0.94606405
RTOTALCRNCPT1,0.923997
LALDD,0.96071655
4ABZGLUtex,0.48481044
AGM3Pt2pp,0.9400985
23CN2P4,0.8855958
PLDAGAT_PALM_MYRS_PALM_PE_9_c,0.9609722
DES_6B,0.9565678
S3MEACMPhc,0.9383056
GLCTR3min,0.9350125
FORt2,0.9612322
OA57LL,0.90778995
CDS_18_0_18_3,0.9456834
ARABF,0.8919067
CDIPT_LNA_HDE_c,0.94760877
ECOAH24,0.93339056
PPATabc,0.91700804
COORr,0.9610592
TRYPTAte,0.89432955
RE3565C,0.95820546
M45TB,0.95985216
TAGAH_pf_18_0_18_1_16_0,0.94993556
r2143,0.96011025
DRTPPD,0.92392564
SLDx,0.95465934
ECOAH5,0.95593196
GLUTRS_Gln,0.95481604
B2BO,0.9410774
CDCPO,0.937267
MECDPDHf,0.95995873
CE0955te,0.8297923
SALCHS4FER2,0.95694405
THCHOLSTOICATP,0.9511399
PAILAR_HSPLA2,0.93815905
ADCPS1E,0.9354467
FE3Ri,0.9609536
HMR_0758,0.9530556
PLDAGAT_PALM_EPA_PALM_PE_10_c,0.96118295
LPS5e,0.91274416
TRIOK,0.95966727
GBEZ,0.9561771
CDIPT_PALM_EPA_c,0.9463096
PLDAGAT_PALM_EPA_DHA_PC_3_c,0.96091574
PIPLC_16_0_18_0,0.9545563
FUCt,0.93842185
PYRtex,0.95808554
NADPHHS,0.91014826
DGDG160,0.9598812
PI45P5P_18_1_18_1,0.95786434
r1383_1,0.95818394
PHOA550um,0.8685857
LAAL19,0.95171887
PUNP3_1,0.95868325
PLDAGAT1819Z1819Z1819Z4,0.9590089
PIK4_16_0_18_3,0.95132375
OPTCCL,0.94601935
r2265,0.9575226
HMR_2651,0.8922635
SAGH,0.95583797
TSACGLUCtev,0.8612027
GLCOAS,0.9579262
PLDAGAT_HDE_EPA_GLNA_PE_9_c,0.9610495
DABAAT,0.9569623
FTHFD,0.96043795
DNA,0.960401
HMR_0837,0.9580396
PTVSTM13te,0.15158866
PHAPC50,0.9466164
RHACOAE160,0.9506332
THRCYSNaEx,0.9614875
PLDAGAT_HDE_EPA_HDE_PE_13_c,0.9611451
P4502C19,0.8711824
GLYC2P3Pc,0.9594946
PAPA_DHA_GLNA_c,0.95709866
34HPPOR,0.9590111
r1383,0.95309246
ETHAPT_OLE_PALM_c,0.9612604
RFA_HP,0.9065048
3HPVSCOAhc,0.92575645
r1636,0.96151185
DASCBH_cho,0.95901996
G6PI2_2,0.9603557
CIGAMS,0.9429218
PEOLE_HSPLA2,0.9549504
PS141abcpp,0.9244849
SALCpts,0.9386561
FLDR2,0.9603014
OA2PL,0.9415998
GLCOASYNT,0.9525022
ARBTNR3,0.95374775
ADHEr,0.9609164
APCPT,0.9572862
TYRLEUARGr,0.9492925
ACTNtpp,0.9422448
PHEPHETHRt,0.8806771
1OHMDZtep,0.16213153
TATSO,0.9252441
PLDAGAT_PALM_HDE_PALM_PE_16_c,0.9611368
PLDAGAT_PALM_PALM_LNA_PC_7_c,0.9610933
TDSK,0.9399997
CEPTC_18_2_16_0,0.951906
INSTt4_2,0.9584345
HMR_0853,0.95714366
DAGAH_EPA_MYRS_c,0.9593899
UGT2_LLA,0.94740766
MMHTASE,0.9202874
ASPO2y,0.9612071
I4FE4ST,0.94977045
ESCULt,0.4921656
r1501,0.9597103
HMR_1318,0.9415856
PI34P5K_18_0_18_1,0.94252384
PLDAGAT_MYRS_EPA_LNA_PE_15_c,0.96104366
r2159,0.9597923
PHOA610um,0.8424843
PLDAGAT_EPA_EPA_DHA_PC_5_c,0.9609655
DAGK_OLE_GLNA_c,0.9566074
r2200,0.95748156
EDTXSF160,0.9435718
GALCTtex,0.9336832
ECOAH25,0.92350817
HMR_6365,0.95870924
IDHPOXOX3,0.9464243
RHAP70tpp,0.9008062
25DKGLCNtex,0.49756575
PPTRNtpp,0.8884947
CERS126,0.95841163
DHPt,0.84987134
r2000,0.9614585
QRr,0.9589497
r0679,0.9505507
PLDAGAT_PALM_EPA_LNA_PC_2_c,0.9611289
HMR_0309,0.95490766
TGTASE2,0.9398091
RE3496C,0.9465197
TYRPHETYRt,0.847254
RECOAH25,0.94482386
RE3506C,0.9340471
DHEPSTRLDS_c,0.95200175
3OXDAM,0.94515365
5G2OXPTte,0.9308905
FACOAL40It2pp,0.93755966
PLA2_2_cho,0.95767635
PLDAGAT_EPA_EPA_LNA_PE_12_c,0.9610088
HMR_9189,0.6960626
r2115,0.9603359
SQVOSI,0.9154727
THRt4,0.96155137
HISDC,0.9611285
RE2235C,0.9247071
PLDAGAT_MYRS_MYRS_HDE_PE_12_c,0.96090484
OA63LVL,0.8866517
MIP2CS126_SC,0.9386806
FDIPDC,0.95922863
LPCAT_EPA_DGLA_sn2_c,0.95773387
MNL1P_Et,0.8049572
HEPTA1,0.9412595
PLDAGAT_MYRS_ARA_HDE_PE_15_c,0.96089286
T4HCINNMte,0.92220217
PLA2PE_STC_STC_c,0.9608505
TBSYNLDPS,0.9522289
PPAt4pp,0.9552948
GOPP,0.9424461
GLUMETr,0.9454793
PLDAGAT_PALM_HDE_PALM_PE_11_c,0.9611289
PLA2PC_MYRS_LNA_c,0.96124935
H2St1pp,0.9594193
LIPATPT_2,0.955963
PGLCNDH,0.95533997
PCLGALTr,0.8951207
HETZK,0.95998335
PHYTFDH2,0.9556764
PPAP_18_1_18_2,0.9579956
VITD2t,0.14874487
LPCAT_PALM_STC_sn2_c,0.95923775
PDBL_3,0.960263
HMR_0156,0.9609876
MAGLIPA182d9d12ex,0.94572794
ETHAPT1819Z1819Z,0.95980364
4ABZGLUtr,0.89286065
r1329,0.8913052
DAGK_DHA_MYRS_c,0.95763546
TYMte,0.9492092
r0166,0.9489489
NO2tabcpp,0.96061116
IPDDI3x,0.9576475
MSO3tex,0.9290747
ACOADAGAT_HDE_PALM_LNA_c,0.9612139
ARGGLUPROt,0.8603887
ACOADAGAT1819Z18111Z1835Z9Z12Z,0.952081
THBPTt,0.8067369
CHITOBpts,0.90301085
PLA2_2_16_0_20_4,0.95421195
r1935,0.961479
PHAPC90,0.94594544
LPS56TL,0.6724219
ACPS1_1,0.9593777
ACSPHAC141d5,0.9539054
PENDECACID,0.9593582
GTGAL13MAN,0.9440323
GLNTRAT,0.95522803
PLA2PC_LNA_ARA_c,0.9611737
HMSH3,0.94676393
DOPAMT,0.9581118
CYTK9,0.9607661
DAGAH_DHA_MYRS_c,0.959134
LYSVALTRPr,0.9483961
6HSMVACIDteb,0.8940042
PQBS1,0.93158054
CHOLATEt2,0.9602281
r2099,0.9602617
CYTBO3_4pp,0.96135503
CRO2tpp,0.9404281
RETH1e,0.8559511
LEULEUabcpp,0.9385814
ASCBt4,0.95963454
FEENTERES,0.9593719
r1885,0.9614923
OMAIS,0.8812978
GLYBti4pp,0.957214
r1975,0.96147436
PLA2PA_EPA_EPA_c,0.9603415
AMPDA,0.9607198
LPSe_cho,0.92402047
HMR_2457,0.9560225
LCAT27e,0.8942528
CDIPT18111Z160,0.94386375
AATHA,0.95949787
O16A4Lpp,0.9338806
r1963,0.9614768
PLDAGAT_EPA_EPA_ARA_PE_10_c,0.96094227
TRPASPASPr,0.94650894
DPHEtex,0.72475594
13DAMPPabcpp,0.94112116
LCAT13e,0.95394284
TAPTPP,0.95637554
3HAD160,0.9567401
G3PAT181,0.9606498
AASAD3,0.95820343
TMHAS2,0.8775584
HMR_0980,0.9499774
ACOAD18f,0.9383099
PCHOL2STE_HSt1e,0.94775844
GLYGLYGLNtr,0.9163356
GPDDA2_1,0.95379275
PAPA_HDE_TTC_c,0.92646736
MECDPDH4E,0.9599719
KAT28,0.9149316
r2098,0.96041405
AGPATCOA_MYRS_EPA_c,0.95944774
HACPS,0.9520826
DHDDS,0.9589625
NIt5,0.95547825
RE3234C,0.9339244
SAM_MT,0.95803213
CADVtpp,0.94757783
AMALT3,0.9583402
DHCRD2,0.9603457
GF4GL_3,0.9436421
OA53PST,0.936669
LPS21TST,0.5702869
DAGK_16_0_18_2,0.95541024
PIPLC_18_0_18_2,0.95534325
PIP5P_EPA_EPA_c,0.94938046
NTPP10,0.95835
ALGAC1,0.9376415
HIPB,0.9458552
PLDAGAT_PALM_EPA_PALM_PE_14_c,0.9611593
DAGK_STC_DHA_c,0.95821947
H4MPTS9,0.91276234
OA48LST,0.90058947
I14BP1P,0.947376
16MTP2EA,0.93061507
34DHXMANDACOX_NADP,0.95388436
EAR60x,0.9523747
GLYBt2pp,0.9574687
UNGSA2,0.95085144
CKc_cho,0.9545661
OCDCAt2,0.9606874
PLDAGAT_PALM_EPA_ARA_PC_7_c,0.96094334
r1819,0.9614402
ARBtex,0.9287134
HYDFDi,0.9611581
PLA2PC_PALM_ALNA_c,0.95997304
LPL1,0.95688885
MANptspp,0.9552995
O16A4COLIPAtex,0.9268904
PHAP2C141d5,0.94724023
r2279,0.9593116
DCPDPP2,0.9445726
DHBSH_1,0.95730805
UGE,0.9568537
AEPtex,0.9092247
PHADPCP40,0.94350547
ASPVALASNt,0.83195436
PQBS2,0.8558662
DPPS,0.95028937
PLDAGAT_HDE_HDE_LNA_PC_5_c,0.96112436
PHELEUr,0.94555646
ARTCOAL2_cho,0.9604631
ESTRADIOLGLCt2,0.9528292
CEPTE_16_0_18_0,0.9464107
LPS11TST,0.7198589
CEPTC_18_0_20_4,0.9552054
AP5AH,0.93485653
ABUTD,0.9601837
IDPA,0.960397
PPAP_18_2_16_0,0.9566363
DPCOAPP,0.95658875
r2175,0.96000564
r2217,0.9598848
HACDH,0.9536645
CEPTC_18_2_18_2,0.9543539
RNTR2c,0.95866597
MCBTFtonex,0.9330021
DADNtex,0.9518212
PLDAGAT_LNA_EPA_LNA_PC_4_c,0.961083
TAGAH_LNA_PALM_HDE_c,0.96114486
OA45F,0.9291073
ARGDI,0.9615002
CEPTC_16_0_20_4,0.9546721
HOXG_c,0.9590887
CBMD,0.9557721
ETHAPT_HDE_PALM_c,0.961257
CERS324,0.9570211
NEU23,0.9570258
PLDPE_MYRS_GLNA_c,0.9586163
MECDPDH3_syn,0.9599719
DCA3Sabc,0.9486153
RE2130C,0.923076
METSabc,0.9301488
SERt2r,0.9615259
LCAT7e,0.9536908
HEX1_1,0.9611661
UGMAGS,0.9381117
ALGL2,0.87056196
PCHOLN2254_HSPLA2,0.95593405
NMTHDA,0.9462128
OPMEACPS,0.93651766
ICITtupp,0.9564994
ETHAPT_DHA_ALNA_c,0.95634174
T4HCINNMtex,0.8803921
RE2410C,0.95274377
r0120,0.9527468
HMR_0241,0.95482194
RHAP90tpp,0.9079032
2AGPEAT181,0.95600945
PLDAGAT_EPA_EPA_EPA_PC_4_c,0.9609462
LPCAT_OLE_OLE_sn2_c,0.9609714
PGSA190,0.9373136
DAGK_DHA_OLE_c,0.9584913
ETHSO3tex,0.5669211
BUTt2r,0.96075714
FRD2,0.96102285
SPHMYLN1825_hs_ATPt,0.93806
3OAS120_2,0.95350164
r0403,0.9564
PLCTI4,0.8144849
PLA2PE_DHA_STC_c,0.95955
LPCAT_HDE_ETA_sn2_c,0.9571882
UDPGALNAC6DH,0.9573449
LYSRC,0.9593179
PLDPE_HDE_MYRS_c,0.95896274
PCPHL,0.89612347
GAMYe,0.7920424
ECTOtex,0.57094884
RDH3a,0.95592314
G6PDH2c,0.9603302
23CTI1,0.95649964
ACNACNGAL14ACGLCGALGLUSIDEte_cho,0.072327085
CHORS_1,0.94914705
FACOALP100t2pp,0.90661037
CITt4_4,0.9611516
OA62PL,0.94075984
PYLALDOX,0.8223628
PI4P5K,0.95976114
GAMpts,0.9500626
5A2OPNTNte,0.16723813
UGCIAMH,0.94700265
PLA2PE_LNA_MYRS_c,0.95977116
ARSNR,0.01864819
DATCY,0.9609984
VCACT,0.9516066
ACOADAGAT_HDE_MYRS_GLNA_c,0.96126413
AST,0.95243573
4PCPpp,0.49751705
CTHG,0.94708776
PLDAGAT_EPA_EPA_DHA_PC_2_c,0.96087724
2MBALDt,0.787771
PLDAGAT_HDE_EPA_GLNA_PC_3_c,0.9610615
SBPP1,0.95376843
NACASPt,0.8288816
ASCBtex,0.9449029
r0797,0.9571429
OAO5t3ex,0.8059929
RE3173C,0.9450091
PEAMNO,0.95917547
DODECACP,0.95959985
HCA24GSc,0.9491752
PLDAGAT_HDE_ARA_PALM_PE_10_c,0.9611428
PLDPC_LNA_HDE_c,0.9593672
PLDPE_STC_EPA_c,0.95941955
6OHFVSGLUtev,0.06905371
GLCNt2ir,0.82726896
MI134PK,0.9538457
PLDAGAT_EPA_EPA_LNA_PC_6_c,0.96115464
AGLPR_cho,0.8861408
DMBZS1,0.9504642
OA6_14LL,0.901235
PLA2PE_EPA_PALM_c,0.9613146
SEBACACT,0.9316924
TMLT_c,0.9544635
ASPTRS,0.9578148
DGDG183_6_9_12,0.9339868
FEOXAMUtex,0.92351115
LPLIPAL2ATG141,0.79724044
DCT,0.9484182
GADOX,0.8992567
MYELIN_HSSYN,0.78424007
PI45PLC_16_0_18_3,0.95094335
PLPS_1,0.9599885
PLDAGAT_HDE_PALM_PALM_PE_16_c,0.9611192
HEXR,0.9474475
HDR,0.89942396
ERTHMMOR,0.95439607
HACD29i,0.9186373
MSHAMID,0.8936671
LPS11TVL,0.5036321
UMGDS,0.9415402
CAt6,0.9605556
FRUpts2,0.95996106
r1733,0.9614976
MAGAH1819Z,0.96075046
EAR40y,0.95236135
PLDAGAT_HDE_PALM_LNA_PE_11_c,0.96096915
DHORD2,0.95919937
PLDAGAT_HDE_ARA_PALM_PE_15_c,0.96110034
PLA2PC_OLE_EPA_c,0.9612138
PLDPE_OLE_STC_c,0.9576854
TAGAH_pf_18_1_18_2_18_2,0.9523048
3AMPt6,0.93205804
LPCAT_HDE_ALNA_sn2_c,0.9597344
LPCAT_HDE_HDE_sn2_c,0.9612844
PI345P3P_16_0_18_0,0.9500047
SALCS,0.9592798
PPPGO2_1,0.95932245
INSTtex,0.9557638
PLDAGAT18111Z1819Z1819Z4,0.95897007
SERPHELYSr,0.9487738
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.03297695
RE2335C,0.9169357
GLYALDtr,0.93511707
RE2269E,0.87693703
DPHAPC100,0.948745
CE1273t2,0.94203365
CHOPT_DHA_PALM_c,0.9597339
PLDAGAT_HDE_HDE_HDE_PC_5_c,0.9611169
6HNACtex,0.50513273
DOLK_L,0.9443103
THEXDDte,0.8289344
PLDAGAT_OLE_PALM_PALM_PE_16_c,0.96110785
HMR_7748,0.94326514
PYK2,0.9611747
SHCHCC,0.9539883
ARAB1D1,0.95262825
MNLpts,0.92372966
SIRA2,0.960991
TDPGDH_1,0.9463485
PLDAGAT_LNA_EPA_LNA_PE_11_c,0.96098673
14DENLIPIDAt2ex,0.8211071
HIAA,0.9094444
ASPO3_1,0.960996
CPH4S,0.9553886
CEPTC_20_4_20_4,0.9533186
LAAL41,0.9434711
RE1538C,0.9441899
ETHAPT_HDE_LNA_c,0.95928085
LDPCDES,0.9364006
ACOADAGAT_LNA_PALM_HDE_c,0.9611192
PLDAGAT_PALM_EPA_PALM_PE_9_c,0.96116436
ETHAPT_SC,0.95125276
LPASE_18_2,0.9588619
ARMEPNS,0.9272914
PSD140,0.95536435
CSNt2pp,0.93904847
OA39PVL,0.93845636
ARTCOAL3_cho,0.95886153
2AGPE160tipp,0.9549116
GLCP2,0.9544759
PROD2,0.96114904
CDIPT_EPA_HDE_c,0.94816506
MIPC326PLC_SC,0.94930243
PLDAGAT_OLE_HDE_HDE_PE_16_c,0.96102077
CDPDAGS_PALM_LNA_c,0.9497943
PLDAGAT_LNA_EPA_GLNA_PC_1_c,0.9609939
GAMAN6Ptex,0.88785833
r2236,0.95864207
PLA2PC_EPA_STA_c,0.95860755
CYSItpp,0.9533194
PROGLYtex,0.94124055
HMR_9648,0.30671543
NTD8pp,0.9244411
RFAMPtex,0.889985
ACPPAT180,0.95857763
DAGAH_HDE_HDE_c,0.96114564
PI4PLC_16_0_18_2,0.9582794
ETHAPT_EPA_MYRS_c,0.9583167
PLDAGAT_MYRS_HDE_PALM_PC_5_c,0.9611289
LEUTRS_1,0.957501
LPS9_46TST,0.76856434
PLDPC_OLE_MYRS_c,0.9593179
UDPDOLPT_L,0.8894609
AO,0.9583733
PI4P5K_18_0_18_2,0.9484358
CDIPTr_16_0_16_0,0.94881433
PIPLC_LNA_HDE_c,0.9534908
UAAGMDt,0.9477997
UDPGALPpp,0.9144371
2AGPEAT180,0.95863014
GTLOA60,0.92630816
SUCptspp_1,0.9600606
TAGAH1801819Z180,0.9543837
SPHMYLN18120_hs_SECt,0.92997164
11MDAMCA,0.9348302
ADNK4,0.9605516
PCHD,0.9390943
PPPGO2,0.9591001
PLDAGAT_HDE_EPA_DHA_PC_2_c,0.96089715
ALDD3,0.95980406
ADNK3,0.96082497
RTOT2,0.9570433
r1932,0.9614533
PI5P4K_cho,0.958663
PB2t6,0.94483405
PBAL,0.9542505
LYXtex,0.9020577
